"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","False","0","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","quSzpXnpi40yHFl72wSBiw","Asia Express","1506 Gulf To Bay Blvd","Clearwater","FL","33755","27.961028","-82.7748154","2.5","0","Restaurants, Chinese"
"True","{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","'free'","False","True","False","False","True","False","{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","True","'full_bar'","False","'casual'","u'average'","False","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}","True","False","False","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","i7k-gVxU5Jjca3MCNSL4Sw","Pei Wei Asian Diner","4100 George J Bean Pkwy, Ste T7, Terminal A","Tampa","FL","33607","27.9767174208","-82.5320631102","3.0","1","Asian Fusion, Chinese, Nightlife, Restaurants, Bars"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","'no'","True","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","True","u'casual'","u'loud'","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","3El9oxlljsNOs0so1LowWA","Great Wall Chinese Restaurant","603 N US Hwy 41","Ruskin","FL","33570","27.7234864","-82.4334319","4.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","False","True","False","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","False","False","False","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","PVlDLN-XExfURwlMGYgFUA","China 1","4350 W Waters Ave, Ste 103","Tampa","FL","33614","28.0250349485","-82.5166061613","2.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","False","u'casual'","'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Vxcm0QeOhrGNc4gFxEznAg","Pacific Grill","3452 Lithia Pinecrest Rd","Valrico","FL","33596","27.8908342","-82.2411142","4.0","0","Chinese, Restaurants, Japanese, Korean"
"True","{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}","1","True","True","'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","1-c_rOmnse5rLcLL02fBLA","China King","6816 22nd Ave N","Saint Petersburg","FL","33710","27.7910635","-82.7341452","2.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'no'","True","True","None","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","u'none'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","1mOUNhNxcalli3d22AVqpA","Chopstick Express","3946 4th St N","Saint Petersburg","FL","33703","27.8082326777","-82.638924","4.0","1","Restaurants, Japanese, Chinese, Soup"
"True","False","2","False","True","False","False","True","False","False","False","False","False","False","u'none'","False","'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","kG7OXW5XNBXOGu2IWFjQEA","Hot Wok","1414 Seven Springs Blvd","New Port Richey","FL","34655","28.188556","-82.698957","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","False","u'no'","False","False","False","False","False","True","{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","u'beer_and_wine'","False","False","u'average'","False","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","ZoL0N1a9xbR5a3ego_bNtA","Yum Yum Hot Pot AYCE","11301 N 56th St","Temple Terrace","FL","33617","28.0515588","-82.3919145","4.5","1","Restaurants, Chinese, Hot Pot, Buffets"
"False","False","0","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","KvXcUof9CictI9nNe2oSLw","Eastern Kitchen & Sushi","5226 4th St N","St. Petersburg","FL","33703","27.8195589","-82.6391159","4.5","1","Thai, Japanese, Sushi Bars, Pan Asian, Chinese, Soup, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","_7g89aWLTv3kS5xsNcX8Gw","China One","4316 6th St S","Saint Petersburg","FL","33705","27.7293412","-82.6390185","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'free'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","peqO2V1rf1oSXwclQlP-aA","Jing Jing Garden","926 Curlew Rd","Dunedin","FL","34698","28.0489694327","-82.7780999243","3.5","0","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","u'free'","True","True","False","False","True","True","{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","u'beer_and_wine'","True","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","SlEXgM2agNggFGzF7Sp87Q","Robongi","2519 Florida 60","Valrico","FL","33594","27.9365805","-82.2433315","3.5","1","Restaurants, Szechuan, Japanese, Asian Fusion, Salad, Sushi Bars, Noodles, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'no'","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","False","u'casual'","'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","wxlwVtzOMACy-mTccykQWw","Kwan Ming","27607 State Rd 56, Unit 105","Wesley Chapel","FL","33544","28.186522","-82.359935","4.0","0","Chinese, Bars, Seafood, Restaurants, Nightlife"
"True","{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}","2","False","True","u'no'","True","True","None","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","QU8DcR2JhR06mIAOvJsJVw","Asian Yummy House","10697 Big Bend Rd","Riverview","FL","33579","27.790426","-82.331767","3.5","1","Japanese, Chinese, Restaurants, Thai"
"True","{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}","1","True","True","u'no'","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","u'none'","True","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","P1ziWG09IBhJmaIaCAlxFA","China 1","2535 N Dale Mabry Hwy","Tampa","FL","33607","27.9639199","-82.5042706","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","True","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","o3hXkJN-FN8eoAYIUjH-TA","Chopsticks","801 E Brandon Blvd","Brandon","FL","33511","27.9371611","-82.2730199","2.5","1","Restaurants, Chinese, Food Delivery Services, Food"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","'no'","True","True","True","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","False","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","465F9GfxGHEsl83XWVBfkA","Plum Tree","215 E Davis Blvd","Tampa","FL","33606","27.9270114","-82.4532518","3.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'no'","True","True","False","False","True","False","{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}","False","u'none'","False","u'casual'","u'quiet'","False","None","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","il_ITIkJ5ijLjr1k-Tky4A","Ho Wok Chinese Restaurant","1223 Bruce B Downs Blvd","Wesley Chapel","FL","33543","28.174291","-82.3553114957","3.5","1","Restaurants, Cantonese, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","True","True","u'free'","True","False","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","u'none'","False","False","False","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","AbRnGstMdlo5qJwPcqPCXw","Nara Hibachi","13520 University Plaza St","Tampa","FL","33613","28.0705294","-82.429778","3.5","1","Food, Restaurants, Japanese Curry, Fast Food, Japanese, Chinese, Asian Fusion"
"True","False","1","False","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","'casual'","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","1jyP3LBHtf5Z3MXmg6gZAw","Dragon Phoenix Chinese","9621 Bay Pines Blvd","Saint Petersburg","FL","33708","27.8145246","-82.7726876","2.0","1","Chinese, Restaurants"
"True","None","2","True","True","False","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","u'casual'","'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","P67p9FFmqKq-ZAwpbrsDIg","China Gate","12919 Walsingham Rd","Largo","FL","33774","27.8814892334","-82.8175278552","3.5","1","Chinese, Restaurants"
"True","{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'no'","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","False","'none'","False","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","f0R-71S86W2M8UCYg_n0OA","China Kitchen","268 3rd St S","Saint Petersburg","FL","33701","27.7686894307","-82.6357922583","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","u'paid'","True","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","True","u'formal'","u'very_loud'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","qfPCuSPztqeaRUmH6GbszA","Osmay Delivery","9543 E Fowler Ave","Thonotosassa","FL","33592","28.0541407317","-82.3335620016","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","'free'","True","True","False","False","True","False","{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}","True","u'beer_and_wine'","True","'casual'","False","False","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","AQ2oJDcBB54fvGwxMiTMqQ","La Casa Mexicana","11226 US Hwy 19","Port Richey","FL","34668","28.3206436","-82.698733","4.0","1","Mexican, Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","False","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Ih5HUiL7YhMuirL9jaRAsw","China Wok","11212 E Dr Mrtn Lthr Kng Jr","Seffner","FL","33584","27.983064","-82.309266","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","u'no'","True","True","False","False","True","False","{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","False","u'none'","True","u'casual'","u'quiet'","False","{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","R1dJUADiy7t-8CUFWBdQnQ","China One","125 E Bloomingdale Ave","Brandon","FL","33511","27.8928659","-82.2841386","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'free'","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","True","u'beer_and_wine'","False","u'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","K_JuuazFvgiXkTFg61DfdA","Ho Ho Choy","1441 E Fletcher Ave, Ste 125","Tampa","FL","33612","28.0689129774","-82.4437806791","3.5","1","Dim Sum, Chinese, Sushi Bars, Japanese, Restaurants, Seafood"
"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","False","True","u'free'","True","True","True","False","True","True","{u'divey': None, u'hipster': True, u'casual': True, u'touristy': True, u'trendy': True, u'intimate': False, u'romantic': True, u'classy': None, u'upscale': None}","True","u'full_bar'","True","u'casual'","u'average'","True","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","False","False","True","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","f7LOu9rXONOmGE5VgdckKg","Sekushi on the Beach","524 Mandalay Ave","Clearwater Beach","FL","33767","27.9832869","-82.8267773","4.5","1","Ramen, Japanese, Asian Fusion, Pan Asian, Restaurants, Sushi Bars, Chinese"
"True","False","0","False","True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","UsFIHRX20NkCtxqJuRF6yQ","Top China","9135 Little Rd","New Port Richey","FL","34654","28.2904251","-82.6771816","3.5","1","Restaurants, Chinese"
"False","False","0","False","True","False","False","False","False","False","False","False","False","False","False","False","False","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","NN67GbhgQioOwA9vN7aHug","Kimbo Oriental Cafe","9612 W Linebaugh Ave","Tampa","FL","33626","28.0432173994","-82.5930158916","1.5","0","Restaurants, Cafes, Chinese, Fast Food"
"True","False","1","True","True","u'free'","False","True","None","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","False","False","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","UpvgNvsDWs2-Ys0_vhr6Ew","Happi Wok","13606 University Plz","Tampa","FL","33613","28.0719763","-82.4293113","3.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","'free'","True","True","True","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","8fIIeyRpL-osIWF8oDGOeA","Panda Express","7000 Us Highway 19 N","Pinellas Park","FL","33781","27.8359054","-82.6821588","3.0","1","Chinese, Fast Food, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","False","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","H6tPRvGHvm-TdQ40LZE0aw","Dragon Express","2101 E Fletcher Ave","Tampa","FL","33612","28.0688501","-82.4352726","4.0","1","American (New), Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}","2","True","True","u'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'none'","True","'casual'","'average'","True","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","xfUGlo35JN3Vy5h2ezXI_A","City Buffet","790 W Dr Martin Luther King Jr Blvd","Seffner","FL","33584","27.9807693485","-82.2882270836","3.0","1","Chinese, Restaurants, Buffets, Sushi Bars"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","u'casual'","u'quiet'","True","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Ly0V_vQ3v6UeWl2xRs9D8w","Booming Express","5012 US19 N","New Port Richey","FL","34652","28.2321872711","-82.7299499512","2.5","1","Restaurants, Chinese, Soup, Seafood"
"True","False","2","True","None","u'free'","True","True","None","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","True","u'casual'","u'quiet'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","9D9J6zNTg_ccXXWXNmKKTA","Hung Wah","7063 W Waters Ave","Tampa","FL","33634","28.028715","-82.559496","3.5","1","Restaurants, Seafood, Chinese, Noodles"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'no'","True","True","None","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","u'beer_and_wine'","False","'casual'","'average'","True","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","71pgpwr8zWK17e0ymMrpsQ","Asian Pearl","2551 Drew St","Clearwater","FL","33765","27.966953","-82.731571","4.0","1","Noodles, Seafood, Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","False","False","False","'very_loud'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","A441iKe3GyPwzpVp1SyjyA","China 1","2014 34th St N","Saint Petersburg","FL","33713","27.790759","-82.6805128","3.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","'free'","False","True","True","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","'none'","True","'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","84DTDJt8K-wiTC0brEl2bg","Pei Wei","1345 4th St N","Saint Petersburg","FL","33701","27.7857116","-82.6385116","3.5","0","Asian Fusion, Restaurants, Gluten-Free, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","'free'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","True","u'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","v0NkHPkK5yvEQu2HHuBZ9Q","China Fun","11365 Big Bend Rd","Riverview","FL","33569","27.7914589","-82.3165942","2.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'free'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Hx1AFmMSl9GvCkB0WIgOGA","China One","8747 Temple Terrace Hwy","Tampa","FL","33637","28.0307714","-82.3554319","2.5","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","True","u'no'","False","True","False","False","True","False","None","False","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","LLpaJ-ugo-or9ZQpFDETWw","China Star Restaurant","6925 US Highway 301 S","Riverview","FL","33569","27.880501","-82.327835","2.5","1","Chinese, Restaurants"
"True","None","1","True","True","'no'","True","True","False","False","True","False","None","False","'none'","True","'casual'","u'average'","False","None","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","00p_pZP6l7HQen1Yw7alkA","Hong Kong Restaurant","7026 W Waters Ave","Tampa","FL","33634","28.0249341893","-82.5602371245","3.5","1","Chinese, American (New), Restaurants"
"True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","True","True","u'free'","True","True","True","False","True","False","{'touristy': None, 'hipster': None, 'romantic': True, 'divey': None, 'intimate': True, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","MoXndfg2M5KGRz0sm57lXg","Hot Sake Sushi & Asian","432 Poinsettia Ave, Ste 2","Clearwater","FL","33767","27.9796955","-82.8266351","4.5","1","Chinese, Teppanyaki, Japanese, Restaurants, Sushi Bars, Asian Fusion"
